step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,J0_stopped,J0_stopped_cross_check,J0_accumulated_waiting_time,J0_average_speed,J0_average_speed_2,J0_average_speed_cross_check,agents_total_stopped,agents_total_accumulated_waiting_time,reward
5.0,0,0.0,0.0,3.2,0,0,0.0,0.17895613373542366,3.2,3.2,0,0.0,3.2
10.0,0,0.0,0.0,7.199999999999999,0,0,0.0,0.4026513009047032,7.199999999999999,7.199999999999999,0,0.0,7.199999999999999
15.0,0,0.0,0.0,7.085714285714287,0,0,0.0,0.3938250501588466,7.085714285714287,7.085714285714287,0,0.0,7.085714285714287
20.0,0,0.0,0.0,11.085714285714287,0,0,0.0,0.6114328166898619,11.085714285714289,11.085714285714287,0,0.0,11.085714285714289
25.0,3,0.0,0.0,10.045456679235125,3,3,0.0,0.550833687289597,10.045456679235125,10.045456679235125,3,0.0,10.045456679235125
30.0,0,0.0,0.0,12.445456679235125,0,0,0.0,0.67099062641036,12.445456679235125,12.445456679235125,0,0.0,12.445456679235125
35.0,0,0.0,0.0,14.845456679235124,0,0,0.0,0.7911475655311231,14.845456679235124,14.845456679235124,0,0.0,14.845456679235124
40.0,2,2.0,0.15384615384615385,8.857988024299555,2,2,2.0,0.47899542432794895,8.857988024299553,8.857988024299555,2,2.0,8.857988024299553
45.0,3,17.0,1.3076923076923077,10.11813903058126,3,3,17.0,0.5261492465807003,10.118139030581258,10.11813903058126,3,17.0,10.118139030581258
50.0,3,32.0,2.0,7.799654280435697,3,3,32.0,0.3984532374412347,7.671629841512354,7.799654280435697,3,32.0,7.671629841512354
55.0,5,57.0,3.5625,8.728056100622801,5,5,57.0,0.43860981808203114,8.661925116378601,8.728056100622801,5,57.0,8.661925116378601
60.0,5,82.0,5.125,8.586364065209,5,5,82.0,0.4126150213769719,8.35715654352143,8.586364065209,5,82.0,8.35715654352143
65.0,7,115.0,5.75,7.027284436113531,7,7,115.0,0.34327252481177334,6.675780849345926,7.027284436113531,7,115.0,6.675780849345926
70.0,7,150.0,7.5,8.307848640983432,7,7,150.0,0.3970596908404304,7.963137610919098,8.307848640983432,7,150.0,7.963137610919098
75.0,9,188.0,8.173913043478262,6.533546081299214,9,9,188.0,0.3028608050289636,5.925476531532223,6.533546081299214,9,188.0,5.925476531532223
80.0,8,193.0,8.391304347826088,7.953718216043004,8,8,193.0,0.39027441253807527,7.775200952816214,7.953718216043004,8,193.0,7.775200952816214
85.0,11,233.0,8.961538461538462,6.295722091228141,11,11,198.0,0.2903683552715749,5.476691063149031,6.295722091228141,11,198.0,5.476691063149031
90.0,11,287.0,11.038461538461538,6.896869344728243,11,11,287.0,0.33106593927367695,6.187137817285517,6.896869344728243,11,287.0,6.187137817285517
95.0,8,207.0,8.28,7.114995245492526,8,8,207.0,0.3522822324925087,6.620666550947303,7.114995245492526,8,207.0,6.620666550947303
100.0,9,212.0,7.571428571428571,6.056253307544302,9,9,161.0,0.29219341502271484,5.277930454968055,6.056253307544302,9,161.0,5.277930454968055
105.0,9,257.0,9.518518518518519,7.3833604476122145,9,9,257.0,0.38993325614512026,6.869711477650574,7.3833604476122145,9,257.0,6.869711477650574
110.0,11,303.0,10.448275862068966,5.912910746906011,11,11,303.0,0.3030509269044359,5.097559974060951,5.912910746906011,11,303.0,5.097559974060951
